lower,upper,quantity,interval,source,growth_rate_hr,condition,replicate
364.8266,396.4882,rho_cyt,60%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
367.93775,393.183,rho_cyt,50%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
370.74,390.31419999999997,rho_cyt,40%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
373.34565000000003,387.552,rho_cyt,30%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
375.7748,385.0718,rho_cyt,20%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
378.1141,382.6537,rho_cyt,10%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
380.28700000000003,380.28700000000003,rho_cyt,median,This Study,0.7000527193406471,MOPS complete without methionine,2.0
375.9958,449.788,rho_cyt,95%,This Study,0.853688624955644,MOPS complete,1.0
381.661,443.52015,rho_cyt,90%,This Study,0.853688624955644,MOPS complete,1.0
388.5169,436.2081,rho_cyt,80%,This Study,0.853688624955644,MOPS complete,1.0
393.0564,431.35245,rho_cyt,70%,This Study,0.853688624955644,MOPS complete,1.0
393.8282,430.55564,rho_cyt,68%,This Study,0.853688624955644,MOPS complete,1.0
396.7238,427.768,rho_cyt,60%,This Study,0.853688624955644,MOPS complete,1.0
399.696,424.40975,rho_cyt,50%,This Study,0.853688624955644,MOPS complete,1.0
402.3044,421.545,rho_cyt,40%,This Study,0.853688624955644,MOPS complete,1.0
404.8033,418.828,rho_cyt,30%,This Study,0.853688624955644,MOPS complete,1.0
407.1312,416.36080000000004,rho_cyt,20%,This Study,0.853688624955644,MOPS complete,1.0
409.46055,413.98435,rho_cyt,10%,This Study,0.853688624955644,MOPS complete,1.0
411.738,411.738,rho_cyt,median,This Study,0.853688624955644,MOPS complete,1.0
361.9769,432.78415,rho_cyt,95%,This Study,0.859140850644779,gluconate_growth,1.0
367.39695,426.75415000000004,rho_cyt,90%,This Study,0.859140850644779,gluconate_growth,1.0
374.01550000000003,419.7561,rho_cyt,80%,This Study,0.859140850644779,gluconate_growth,1.0
378.30555,415.11815,rho_cyt,70%,This Study,0.859140850644779,gluconate_growth,1.0
379.12503999999996,414.38548,rho_cyt,68%,This Study,0.859140850644779,gluconate_growth,1.0
381.88779999999997,411.69780000000003,rho_cyt,60%,This Study,0.859140850644779,gluconate_growth,1.0
384.74150000000003,408.39549999999997,rho_cyt,50%,This Study,0.859140850644779,gluconate_growth,1.0
387.229,405.6585,rho_cyt,40%,This Study,0.859140850644779,gluconate_growth,1.0
389.60465,403.07035,rho_cyt,30%,This Study,0.859140850644779,gluconate_growth,1.0
391.8574,400.6986,rho_cyt,20%,This Study,0.859140850644779,gluconate_growth,1.0
394.1142,398.42435,rho_cyt,10%,This Study,0.859140850644779,gluconate_growth,1.0
396.286,396.286,rho_cyt,median,This Study,0.859140850644779,gluconate_growth,1.0
378.63507500000003,451.78905,rho_cyt,95%,This Study,0.8840892213949152,glucose_time_course,2.0
384.34290000000004,445.67305,rho_cyt,90%,This Study,0.8840892213949152,glucose_time_course,2.0
391.1601,438.4997,rho_cyt,80%,This Study,0.8840892213949152,glucose_time_course,2.0
395.67085,433.66875,rho_cyt,70%,This Study,0.8840892213949152,glucose_time_course,2.0
396.46308,432.91407999999996,rho_cyt,68%,This Study,0.8840892213949152,glucose_time_course,2.0
399.3388,430.0896,rho_cyt,60%,This Study,0.8840892213949152,glucose_time_course,2.0
402.25725,426.7325,rho_cyt,50%,This Study,0.8840892213949152,glucose_time_course,2.0
404.74690000000004,423.8823,rho_cyt,40%,This Study,0.8840892213949152,glucose_time_course,2.0
407.2381,421.21635,rho_cyt,30%,This Study,0.8840892213949152,glucose_time_course,2.0
409.5884,418.7082,rho_cyt,20%,This Study,0.8840892213949152,glucose_time_course,2.0
411.87855,416.43635,rho_cyt,10%,This Study,0.8840892213949152,glucose_time_course,2.0
414.22749999999996,414.22749999999996,rho_cyt,median,This Study,0.8840892213949152,glucose_time_course,2.0
247.161375,300.2366,rho_cyt,95%,This Study,1.3028032663667155,0.2% glucose,2.0
251.51965,295.57309999999995,rho_cyt,90%,This Study,1.3028032663667155,0.2% glucose,2.0
255.9256,290.336,rho_cyt,80%,This Study,1.3028032663667155,0.2% glucose,2.0
259.0847,286.86875,rho_cyt,70%,This Study,1.3028032663667155,0.2% glucose,2.0
259.67519999999996,286.22763999999995,rho_cyt,68%,This Study,1.3028032663667155,0.2% glucose,2.0
261.6458,283.998,rho_cyt,60%,This Study,1.3028032663667155,0.2% glucose,2.0
263.8485,281.61525,rho_cyt,50%,This Study,1.3028032663667155,0.2% glucose,2.0
265.8827,279.68629999999996,rho_cyt,40%,This Study,1.3028032663667155,0.2% glucose,2.0
267.67865,277.81235,rho_cyt,30%,This Study,1.3028032663667155,0.2% glucose,2.0
269.3126,276.132,rho_cyt,20%,This Study,1.3028032663667155,0.2% glucose,2.0
270.95655,274.31035,rho_cyt,10%,This Study,1.3028032663667155,0.2% glucose,2.0
272.6095,272.6095,rho_cyt,median,This Study,1.3028032663667155,0.2% glucose,2.0
286.12397500000003,358.85407499999997,rho_cyt,95%,This Study,1.4771279192381863,0.2% glucose,1.0
291.6594,352.09610000000004,rho_cyt,90%,This Study,1.4771279192381863,0.2% glucose,1.0
297.5245,344.5815,rho_cyt,80%,This Study,1.4771279192381863,0.2% glucose,1.0
301.9307,339.84415,rho_cyt,70%,This Study,1.4771279192381863,0.2% glucose,1.0
302.711,338.98548,rho_cyt,68%,This Study,1.4771279192381863,0.2% glucose,1.0
305.4244,335.982,rho_cyt,60%,This Study,1.4771279192381863,0.2% glucose,1.0
308.48575,332.78999999999996,rho_cyt,50%,This Study,1.4771279192381863,0.2% glucose,1.0
311.0591,329.9106,rho_cyt,40%,This Study,1.4771279192381863,0.2% glucose,1.0
313.4599,327.32705000000004,rho_cyt,30%,This Study,1.4771279192381863,0.2% glucose,1.0
315.7436,324.8934,rho_cyt,20%,This Study,1.4771279192381863,0.2% glucose,1.0
317.97355,322.6409,rho_cyt,10%,This Study,1.4771279192381863,0.2% glucose,1.0
320.1085,320.1085,rho_cyt,median,This Study,1.4771279192381863,0.2% glucose,1.0
443.14549999999997,684.75085,rho_cyt,95%,This Study,2.2690638773791805,0.2% glucose,1.0
458.0635,659.8927500000001,rho_cyt,90%,This Study,2.2690638773791805,0.2% glucose,1.0
477.1004,632.599,rho_cyt,80%,This Study,2.2690638773791805,0.2% glucose,1.0
489.8787,614.99505,rho_cyt,70%,This Study,2.2690638773791805,0.2% glucose,1.0
492.5222,612.1961600000001,rho_cyt,68%,This Study,2.2690638773791805,0.2% glucose,1.0
501.3172,602.0834000000001,rho_cyt,60%,This Study,2.2690638773791805,0.2% glucose,1.0
510.881,590.72375,rho_cyt,50%,This Study,2.2690638773791805,0.2% glucose,1.0
519.4628,581.5014,rho_cyt,40%,This Study,2.2690638773791805,0.2% glucose,1.0
527.1686,572.78305,rho_cyt,30%,This Study,2.2690638773791805,0.2% glucose,1.0
534.5708,564.8942,rho_cyt,20%,This Study,2.2690638773791805,0.2% glucose,1.0
542.0461,556.88605,rho_cyt,10%,This Study,2.2690638773791805,0.2% glucose,1.0
549.3575000000001,549.3575000000001,rho_cyt,median,This Study,2.2690638773791805,0.2% glucose,1.0
423.910125,655.694125,rho_cyt,95%,This Study,2.272564591054877,0.2% glucose,2.0
438.22204999999997,631.82475,rho_cyt,90%,This Study,2.272564591054877,0.2% glucose,2.0
456.4425,605.6914,rho_cyt,80%,This Study,2.272564591054877,0.2% glucose,2.0
468.70655,588.75015,rho_cyt,70%,This Study,2.272564591054877,0.2% glucose,2.0
471.267,586.0661200000001,rho_cyt,68%,This Study,2.272564591054877,0.2% glucose,2.0
479.66519999999997,576.3934,rho_cyt,60%,This Study,2.272564591054877,0.2% glucose,2.0
488.86025,565.4645,rho_cyt,50%,This Study,2.272564591054877,0.2% glucose,2.0
497.092,556.6323,rho_cyt,40%,This Study,2.272564591054877,0.2% glucose,2.0
504.48584999999997,548.2561000000001,rho_cyt,30%,This Study,2.272564591054877,0.2% glucose,2.0
511.5964,540.6764,rho_cyt,20%,This Study,2.272564591054877,0.2% glucose,2.0
518.77755,533.0126,rho_cyt,10%,This Study,2.272564591054877,0.2% glucose,2.0
525.8045,525.8045,rho_cyt,median,This Study,2.272564591054877,0.2% glucose,2.0
103.9592,285.30179999999996,rho_peri_ppc,95%,This Study,0.3537727536958663,0.2% glucose,1.0
113.52555,262.94935,rho_peri_ppc,90%,This Study,0.3537727536958663,0.2% glucose,1.0
125.2573,238.178,rho_peri_ppc,80%,This Study,0.3537727536958663,0.2% glucose,1.0
133.7038,222.81449999999998,rho_peri_ppc,70%,This Study,0.3537727536958663,0.2% glucose,1.0
135.16472,220.59652,rho_peri_ppc,68%,This Study,0.3537727536958663,0.2% glucose,1.0
140.5976,212.4128,rho_peri_ppc,60%,This Study,0.3537727536958663,0.2% glucose,1.0
146.61275,203.99625,rho_peri_ppc,50%,This Study,0.3537727536958663,0.2% glucose,1.0
152.3706,196.9417,rho_peri_ppc,40%,This Study,0.3537727536958663,0.2% glucose,1.0
157.6908,190.6065,rho_peri_ppc,30%,This Study,0.3537727536958663,0.2% glucose,1.0
162.83159999999998,184.5892,rho_peri_ppc,20%,This Study,0.3537727536958663,0.2% glucose,1.0
168.2332,178.98445,rho_peri_ppc,10%,This Study,0.3537727536958663,0.2% glucose,1.0
173.543,173.543,rho_peri_ppc,median,This Study,0.3537727536958663,0.2% glucose,1.0
114.83007500000001,310.66097499999995,rho_peri_ppc,95%,This Study,0.3851859922434523,0.2% glucose,2.0
125.2948,286.21969999999993,rho_peri_ppc,90%,This Study,0.3851859922434523,0.2% glucose,2.0
138.0759,261.4882,rho_peri_ppc,80%,This Study,0.3851859922434523,0.2% glucose,2.0
147.10555,245.80685,rho_peri_ppc,70%,This Study,0.3851859922434523,0.2% glucose,2.0
148.64584,243.0016,rho_peri_ppc,68%,This Study,0.3851859922434523,0.2% glucose,2.0
154.6002,234.0702,rho_peri_ppc,60%,This Study,0.3851859922434523,0.2% glucose,2.0
160.9235,224.2995,rho_peri_ppc,50%,This Study,0.3851859922434523,0.2% glucose,2.0
167.0615,216.314,rho_peri_ppc,40%,This Study,0.3851859922434523,0.2% glucose,2.0
172.80255,208.89775,rho_peri_ppc,30%,This Study,0.3851859922434523,0.2% glucose,2.0
178.4948,202.29579999999999,rho_peri_ppc,20%,This Study,0.3851859922434523,0.2% glucose,2.0
184.1361,195.8124,rho_peri_ppc,10%,This Study,0.3851859922434523,0.2% glucose,2.0
189.872,189.872,rho_peri_ppc,median,This Study,0.3851859922434523,0.2% glucose,2.0
105.16965,284.00147499999997,rho_peri_ppc,95%,This Study,0.608803125485576,0.2% glucose,2.0
113.91355,258.6828,rho_peri_ppc,90%,This Study,0.608803125485576,0.2% glucose,2.0
124.7831,235.0615,rho_peri_ppc,80%,This Study,0.608803125485576,0.2% glucose,2.0
132.78485,221.19459999999998,rho_peri_ppc,70%,This Study,0.608803125485576,0.2% glucose,2.0
134.28356,218.85348,rho_peri_ppc,68%,This Study,0.608803125485576,0.2% glucose,2.0
139.19559999999998,210.6226,rho_peri_ppc,60%,This Study,0.608803125485576,0.2% glucose,2.0
144.904,202.07,rho_peri_ppc,50%,This Study,0.608803125485576,0.2% glucose,2.0
150.0086,194.782,rho_peri_ppc,40%,This Study,0.608803125485576,0.2% glucose,2.0
155.06189999999998,187.95735,rho_peri_ppc,30%,This Study,0.608803125485576,0.2% glucose,2.0
160.24,181.727,rho_peri_ppc,20%,This Study,0.608803125485576,0.2% glucose,2.0
165.3932,176.04070000000002,rho_peri_ppc,10%,This Study,0.608803125485576,0.2% glucose,2.0
170.5355,170.5355,rho_peri_ppc,median,This Study,0.608803125485576,0.2% glucose,2.0
104.338475,282.43524999999994,rho_peri_ppc,95%,This Study,0.6189821322967243,0.2% glucose,1.0
113.1678,259.62505,rho_peri_ppc,90%,This Study,0.6189821322967243,0.2% glucose,1.0
125.4427,236.5537,rho_peri_ppc,80%,This Study,0.6189821322967243,0.2% glucose,1.0
133.43085000000002,222.28685,rho_peri_ppc,70%,This Study,0.6189821322967243,0.2% glucose,1.0
134.79836,220.16276,rho_peri_ppc,68%,This Study,0.6189821322967243,0.2% glucose,1.0
139.7836,212.0528,rho_peri_ppc,60%,This Study,0.6189821322967243,0.2% glucose,1.0
145.66049999999998,203.644,rho_peri_ppc,50%,This Study,0.6189821322967243,0.2% glucose,1.0
151.3938,196.348,rho_peri_ppc,40%,This Study,0.6189821322967243,0.2% glucose,1.0
156.514,189.415,rho_peri_ppc,30%,This Study,0.6189821322967243,0.2% glucose,1.0
161.5338,183.3758,rho_peri_ppc,20%,This Study,0.6189821322967243,0.2% glucose,1.0
166.89585,177.63400000000001,rho_peri_ppc,10%,This Study,0.6189821322967243,0.2% glucose,1.0
172.4035,172.4035,rho_peri_ppc,median,This Study,0.6189821322967243,0.2% glucose,1.0
103.16435000000001,277.17797499999995,rho_peri_ppc,95%,This Study,0.6323276248776727,0.2% galactose,2.0
112.20195,252.91289999999998,rho_peri_ppc,90%,This Study,0.6323276248776727,0.2% galactose,2.0
122.7372,229.77530000000002,rho_peri_ppc,80%,This Study,0.6323276248776727,0.2% galactose,2.0
130.73485000000002,216.81975,rho_peri_ppc,70%,This Study,0.6323276248776727,0.2% galactose,2.0
131.95088,214.82324,rho_peri_ppc,68%,This Study,0.6323276248776727,0.2% galactose,2.0
137.1194,207.24500000000003,rho_peri_ppc,60%,This Study,0.6323276248776727,0.2% galactose,2.0
142.73775,198.9085,rho_peri_ppc,50%,This Study,0.6323276248776727,0.2% galactose,2.0
148.4898,191.8002,rho_peri_ppc,40%,This Study,0.6323276248776727,0.2% galactose,2.0
153.57930000000002,185.41635,rho_peri_ppc,30%,This Study,0.6323276248776727,0.2% galactose,2.0
158.7708,179.679,rho_peri_ppc,20%,This Study,0.6323276248776727,0.2% galactose,2.0
163.85165,174.111,rho_peri_ppc,10%,This Study,0.6323276248776727,0.2% galactose,2.0
168.8915,168.8915,rho_peri_ppc,median,This Study,0.6323276248776727,0.2% galactose,2.0
102.32085,274.91305,rho_peri_ppc,95%,This Study,0.6737871653670506,MOPS minimal,1.0
111.21730000000001,252.25909999999996,rho_peri_ppc,90%,This Study,0.6737871653670506,MOPS minimal,1.0
122.2877,229.82500000000002,rho_peri_ppc,80%,This Study,0.6737871653670506,MOPS minimal,1.0
130.0095,215.28159999999997,rho_peri_ppc,70%,This Study,0.6737871653670506,MOPS minimal,1.0
131.49816,213.23232,rho_peri_ppc,68%,This Study,0.6737871653670506,MOPS minimal,1.0
136.71,205.4248,rho_peri_ppc,60%,This Study,0.6737871653670506,MOPS minimal,1.0
142.27125,197.33375,rho_peri_ppc,50%,This Study,0.6737871653670506,MOPS minimal,1.0
147.4787,190.4065,rho_peri_ppc,40%,This Study,0.6737871653670506,MOPS minimal,1.0
152.7526,184.11275,rho_peri_ppc,30%,This Study,0.6737871653670506,MOPS minimal,1.0
157.6634,178.43179999999998,rho_peri_ppc,20%,This Study,0.6737871653670506,MOPS minimal,1.0
162.7131,172.6236,rho_peri_ppc,10%,This Study,0.6737871653670506,MOPS minimal,1.0
167.471,167.471,rho_peri_ppc,median,This Study,0.6737871653670506,MOPS minimal,1.0
66.6923325,178.1777,rho_peri_ppc,95%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
72.70866000000001,163.5896,rho_peri_ppc,90%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
79.79872,149.7135,rho_peri_ppc,80%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
84.913155,140.63789999999997,rho_peri_ppc,70%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
85.81871600000001,139.41495999999998,rho_peri_ppc,68%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
89.25458,134.11440000000002,rho_peri_ppc,60%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
92.940525,128.71725,rho_peri_ppc,50%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
96.35546000000001,124.2203,rho_peri_ppc,40%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
99.65586,119.99405,rho_peri_ppc,30%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
102.89040000000001,116.44019999999999,rho_peri_ppc,20%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
105.96455,112.9478,rho_peri_ppc,10%,This Study,0.7000527193406471,MOPS complete without methionine,2.0
109.4175,109.4175,rho_peri_ppc,median,This Study,0.7000527193406471,MOPS complete without methionine,2.0
69.77731,184.14122499999996,rho_peri_ppc,95%,This Study,0.853688624955644,MOPS complete,1.0
75.945345,169.76869999999997,rho_peri_ppc,90%,This Study,0.853688624955644,MOPS complete,1.0
83.62226000000001,154.9916,rho_peri_ppc,80%,This Study,0.853688624955644,MOPS complete,1.0
88.53016,145.68814999999998,rho_peri_ppc,70%,This Study,0.853688624955644,MOPS complete,1.0
89.48271600000001,144.3148,rho_peri_ppc,68%,This Study,0.853688624955644,MOPS complete,1.0
92.9356,139.0788,rho_peri_ppc,60%,This Study,0.853688624955644,MOPS complete,1.0
96.685225,133.86575,rho_peri_ppc,50%,This Study,0.853688624955644,MOPS complete,1.0
100.432,129.41459999999998,rho_peri_ppc,40%,This Study,0.853688624955644,MOPS complete,1.0
103.79965,125.1017,rho_peri_ppc,30%,This Study,0.853688624955644,MOPS complete,1.0
107.2556,121.055,rho_peri_ppc,20%,This Study,0.853688624955644,MOPS complete,1.0
110.509,117.287,rho_peri_ppc,10%,This Study,0.853688624955644,MOPS complete,1.0
113.735,113.735,rho_peri_ppc,median,This Study,0.853688624955644,MOPS complete,1.0
67.14602500000001,178.99857499999996,rho_peri_ppc,95%,This Study,0.859140850644779,gluconate_growth,1.0
72.991595,165.15624999999997,rho_peri_ppc,90%,This Study,0.859140850644779,gluconate_growth,1.0
80.34531,150.941,rho_peri_ppc,80%,This Study,0.859140850644779,gluconate_growth,1.0
85.669,142.4252,rho_peri_ppc,70%,This Study,0.859140850644779,gluconate_growth,1.0
86.451408,141.10948000000002,rho_peri_ppc,68%,This Study,0.859140850644779,gluconate_growth,1.0
89.89772,135.6668,rho_peri_ppc,60%,This Study,0.859140850644779,gluconate_growth,1.0
93.557,130.26874999999998,rho_peri_ppc,50%,This Study,0.859140850644779,gluconate_growth,1.0
97.26984,125.67,rho_peri_ppc,40%,This Study,0.859140850644779,gluconate_growth,1.0
100.6373,121.3377,rho_peri_ppc,30%,This Study,0.859140850644779,gluconate_growth,1.0
104.0176,117.6168,rho_peri_ppc,20%,This Study,0.859140850644779,gluconate_growth,1.0
107.18595,113.8957,rho_peri_ppc,10%,This Study,0.859140850644779,gluconate_growth,1.0
110.611,110.611,rho_peri_ppc,median,This Study,0.859140850644779,gluconate_growth,1.0
81.783375,219.509175,rho_peri_ppc,95%,This Study,0.8840892213949152,glucose_time_course,2.0
89.64396,201.45924999999997,rho_peri_ppc,90%,This Study,0.8840892213949152,glucose_time_course,2.0
98.55138,183.1588,rho_peri_ppc,80%,This Study,0.8840892213949152,glucose_time_course,2.0
104.24765,172.42695,rho_peri_ppc,70%,This Study,0.8840892213949152,glucose_time_course,2.0
105.34635999999999,170.50931999999997,rho_peri_ppc,68%,This Study,0.8840892213949152,glucose_time_course,2.0
109.2568,164.6202,rho_peri_ppc,60%,This Study,0.8840892213949152,glucose_time_course,2.0
114.03750000000001,157.854,rho_peri_ppc,50%,This Study,0.8840892213949152,glucose_time_course,2.0
118.34519999999999,152.4896,rho_peri_ppc,40%,This Study,0.8840892213949152,glucose_time_course,2.0
122.3573,147.2697,rho_peri_ppc,30%,This Study,0.8840892213949152,glucose_time_course,2.0
126.3542,142.6172,rho_peri_ppc,20%,This Study,0.8840892213949152,glucose_time_course,2.0
130.14405,138.1489,rho_peri_ppc,10%,This Study,0.8840892213949152,glucose_time_course,2.0
134.0285,134.0285,rho_peri_ppc,median,This Study,0.8840892213949152,glucose_time_course,2.0
49.100055,130.13555,rho_peri_ppc,95%,This Study,1.3028032663667155,0.2% glucose,2.0
53.165835,120.32724999999999,rho_peri_ppc,90%,This Study,1.3028032663667155,0.2% glucose,2.0
58.237790000000004,110.0568,rho_peri_ppc,80%,This Study,1.3028032663667155,0.2% glucose,2.0
61.858194999999995,103.43495,rho_peri_ppc,70%,This Study,1.3028032663667155,0.2% glucose,2.0
62.51332000000001,102.16832000000001,rho_peri_ppc,68%,This Study,1.3028032663667155,0.2% glucose,2.0
65.09632,98.18406,rho_peri_ppc,60%,This Study,1.3028032663667155,0.2% glucose,2.0
67.818025,93.7758,rho_peri_ppc,50%,This Study,1.3028032663667155,0.2% glucose,2.0
70.41396999999999,90.41241000000001,rho_peri_ppc,40%,This Study,1.3028032663667155,0.2% glucose,2.0
72.75774,87.38365,rho_peri_ppc,30%,This Study,1.3028032663667155,0.2% glucose,2.0
75.0878,84.70758000000001,rho_peri_ppc,20%,This Study,1.3028032663667155,0.2% glucose,2.0
77.35786,82.11308,rho_peri_ppc,10%,This Study,1.3028032663667155,0.2% glucose,2.0
79.82775000000001,79.82775000000001,rho_peri_ppc,median,This Study,1.3028032663667155,0.2% glucose,2.0
62.910507499999994,167.144275,rho_peri_ppc,95%,This Study,1.4771279192381863,0.2% glucose,1.0
68.47476499999999,153.53035,rho_peri_ppc,90%,This Study,1.4771279192381863,0.2% glucose,1.0
74.90512000000001,139.8801,rho_peri_ppc,80%,This Study,1.4771279192381863,0.2% glucose,1.0
79.419205,131.34130000000002,rho_peri_ppc,70%,This Study,1.4771279192381863,0.2% glucose,1.0
80.09272800000001,129.907,rho_peri_ppc,68%,This Study,1.4771279192381863,0.2% glucose,1.0
83.00406,125.2052,rho_peri_ppc,60%,This Study,1.4771279192381863,0.2% glucose,1.0
86.45739999999999,120.303,rho_peri_ppc,50%,This Study,1.4771279192381863,0.2% glucose,1.0
89.6918,115.9242,rho_peri_ppc,40%,This Study,1.4771279192381863,0.2% glucose,1.0
92.81748999999999,112.124,rho_peri_ppc,30%,This Study,1.4771279192381863,0.2% glucose,1.0
95.94772,108.50619999999999,rho_peri_ppc,20%,This Study,1.4771279192381863,0.2% glucose,1.0
98.91786499999999,105.20745,rho_peri_ppc,10%,This Study,1.4771279192381863,0.2% glucose,1.0
102.03649999999999,102.03649999999999,rho_peri_ppc,median,This Study,1.4771279192381863,0.2% glucose,1.0
60.295755,170.4734,rho_peri_ppc,95%,This Study,2.2690638773791805,0.2% glucose,1.0
65.53817500000001,156.36419999999998,rho_peri_ppc,90%,This Study,2.2690638773791805,0.2% glucose,1.0
72.27455,141.2105,rho_peri_ppc,80%,This Study,2.2690638773791805,0.2% glucose,1.0
77.00366,132.46859999999998,rho_peri_ppc,70%,This Study,2.2690638773791805,0.2% glucose,1.0
77.644988,130.832,rho_peri_ppc,68%,This Study,2.2690638773791805,0.2% glucose,1.0
80.81856,125.68140000000001,rho_peri_ppc,60%,This Study,2.2690638773791805,0.2% glucose,1.0
84.4657,120.29925,rho_peri_ppc,50%,This Study,2.2690638773791805,0.2% glucose,1.0
87.7081,115.6676,rho_peri_ppc,40%,This Study,2.2690638773791805,0.2% glucose,1.0
90.850125,111.44275,rho_peri_ppc,30%,This Study,2.2690638773791805,0.2% glucose,1.0
94.08796,107.442,rho_peri_ppc,20%,This Study,2.2690638773791805,0.2% glucose,1.0
97.319845,103.90445,rho_peri_ppc,10%,This Study,2.2690638773791805,0.2% glucose,1.0
100.5745,100.5745,rho_peri_ppc,median,This Study,2.2690638773791805,0.2% glucose,1.0
45.2190425,131.174575,rho_peri_ppc,95%,This Study,2.272564591054877,0.2% glucose,2.0
49.359645,119.18834999999997,rho_peri_ppc,90%,This Study,2.272564591054877,0.2% glucose,2.0
54.61741,107.61710000000001,rho_peri_ppc,80%,This Study,2.272564591054877,0.2% glucose,2.0
58.3617,101.05569999999999,rho_peri_ppc,70%,This Study,2.272564591054877,0.2% glucose,2.0
58.96116000000001,99.93578,rho_peri_ppc,68%,This Study,2.272564591054877,0.2% glucose,2.0
61.48254,96.01096,rho_peri_ppc,60%,This Study,2.272564591054877,0.2% glucose,2.0
64.18075,91.63352499999999,rho_peri_ppc,50%,This Study,2.272564591054877,0.2% glucose,2.0
66.93404,88.08896,rho_peri_ppc,40%,This Study,2.272564591054877,0.2% glucose,2.0
69.373165,84.85764499999999,rho_peri_ppc,30%,This Study,2.272564591054877,0.2% glucose,2.0
71.76444000000001,81.94234,rho_peri_ppc,20%,This Study,2.272564591054877,0.2% glucose,2.0
74.20667,79.253445,rho_peri_ppc,10%,This Study,2.272564591054877,0.2% glucose,2.0
76.77125,76.77125,rho_peri_ppc,median,This Study,2.272564591054877,0.2% glucose,2.0
150.249775,197.6181,rho_peri,95%,This Study,0.3537727536958663,0.2% glucose,1.0
154.22285000000002,193.5021,rho_peri,90%,This Study,0.3537727536958663,0.2% glucose,1.0
158.3754,188.7707,rho_peri,80%,This Study,0.3537727536958663,0.2% glucose,1.0
161.04,185.53735,rho_peri,70%,This Study,0.3537727536958663,0.2% glucose,1.0
161.51904000000002,185.03112,rho_peri,68%,This Study,0.3537727536958663,0.2% glucose,1.0
163.2922,183.12959999999998,rho_peri,60%,This Study,0.3537727536958663,0.2% glucose,1.0
165.30875,181.0245,rho_peri,50%,This Study,0.3537727536958663,0.2% glucose,1.0
167.0184,179.139,rho_peri,40%,This Study,0.3537727536958663,0.2% glucose,1.0
168.48930000000001,177.47235,rho_peri,30%,This Study,0.3537727536958663,0.2% glucose,1.0
169.9392,175.861,rho_peri,20%,This Study,0.3537727536958663,0.2% glucose,1.0
171.40855,174.33045,rho_peri,10%,This Study,0.3537727536958663,0.2% glucose,1.0
172.9155,172.9155,rho_peri,median,This Study,0.3537727536958663,0.2% glucose,1.0
165.07272500000002,215.39057499999998,rho_peri,95%,This Study,0.3851859922434523,0.2% glucose,2.0
169.35195000000002,211.06574999999998,rho_peri,90%,This Study,0.3851859922434523,0.2% glucose,2.0
173.7228,206.0192,rho_peri,80%,This Study,0.3851859922434523,0.2% glucose,2.0
176.58024999999998,202.65445,rho_peri,70%,This Study,0.3851859922434523,0.2% glucose,2.0
177.073,202.11216,rho_peri,68%,This Study,0.3851859922434523,0.2% glucose,2.0
178.9506,200.06820000000002,rho_peri,60%,This Study,0.3851859922434523,0.2% glucose,2.0
181.157,197.83275,rho_peri,50%,This Study,0.3851859922434523,0.2% glucose,2.0
182.9437,195.84359999999998,rho_peri,40%,This Study,0.3851859922434523,0.2% glucose,2.0
184.50730000000001,194.05635,rho_peri,30%,This Study,0.3851859922434523,0.2% glucose,2.0
186.06980000000001,192.333,rho_peri,20%,This Study,0.3851859922434523,0.2% glucose,2.0
187.64374999999998,190.73445,rho_peri,10%,This Study,0.3851859922434523,0.2% glucose,2.0
189.213,189.213,rho_peri,median,This Study,0.3851859922434523,0.2% glucose,2.0
153.521675,190.72835,rho_peri,95%,This Study,0.608803125485576,0.2% glucose,2.0
156.5893,187.33704999999998,rho_peri,90%,This Study,0.608803125485576,0.2% glucose,2.0
159.74269999999999,183.6821,rho_peri,80%,This Study,0.608803125485576,0.2% glucose,2.0
162.1087,181.30845,rho_peri,70%,This Study,0.608803125485576,0.2% glucose,2.0
162.50251999999998,180.83532,rho_peri,68%,This Study,0.608803125485576,0.2% glucose,2.0
163.8518,179.3028,rho_peri,60%,This Study,0.608803125485576,0.2% glucose,2.0
165.40025,177.6845,rho_peri,50%,This Study,0.608803125485576,0.2% glucose,2.0
166.74,176.2369,rho_peri,40%,This Study,0.608803125485576,0.2% glucose,2.0
167.99565,174.94835,rho_peri,30%,This Study,0.608803125485576,0.2% glucose,2.0
169.16140000000001,173.693,rho_peri,20%,This Study,0.608803125485576,0.2% glucose,2.0
170.31955,172.56545,rho_peri,10%,This Study,0.608803125485576,0.2% glucose,2.0
